gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity,,,,,
2022-02-06 01:50:25 +07,2022-02-06 01:50:25 +07,0,1.263,1133582746,25,81,1011,0,0,0.02,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-06 02:00:25 +07,2022-02-06 02:00:25 +07,0,0.288,0,25,80,1011,0,0,0.03,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-06 02:10:25 +07,2022-02-06 02:10:25 +07,0,0.169,0,25,80,1011,0,0,0.03,0,0,0,1,4.3,7.1,0,0,0,0,,,,,
2022-02-06 02:20:25 +07,2022-02-06 02:20:25 +07,0,0.173,0,25,79,1011,0,0,0.03,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-06 02:30:25 +07,2022-02-06 02:30:25 +07,0,0.245,0,25,78,1010,0,0,0.03,0,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-06 02:40:25 +07,2022-02-06 02:40:25 +07,0,1.479,1112093491,25,78,1010,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 02:50:25 +07,2022-02-06 02:50:25 +07,0,1.194,1108213760,25,78,1010,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-06 03:00:25 +07,2022-02-06 03:00:25 +07,0,1.589,1102997094,24,78,1010,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 03:10:25 +07,2022-02-06 03:10:25 +07,0,0.212,0,24,78,1010,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-06 03:20:25 +07,2022-02-06 03:20:25 +07,0,0.169,0,24,78,1010,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 03:30:25 +07,2022-02-06 03:30:25 +07,0,1.504,1112329421,24,78,1010,0,0,0.02,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-06 03:40:25 +07,2022-02-06 03:40:25 +07,0,0.365,1117257728,24,78,1010,0,0,0.02,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 03:50:25 +07,2022-02-06 03:50:25 +07,0,0.436,1109576909,24,77,1010,0,0,0.02,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-06 04:00:25 +07,2022-02-06 04:00:25 +07,0,0.124,0,24,77,1010,0,0,0.02,0,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-06 04:10:25 +07,2022-02-06 04:10:25 +07,0,1.574,1134169293,25,77,1010,0,0,0.02,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-06 04:20:25 +07,2022-02-06 04:20:25 +07,0,1.547,1111071130,24,77,1010,0,0,0.02,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-06 04:30:25 +07,2022-02-06 04:30:25 +07,0,1.183,1133936640,24,77,1010,0,0,0.02,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-06 04:40:25 +07,2022-02-06 04:40:25 +07,0,1.112,1134048051,24,78,1010,0,0,0.02,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-06 04:50:25 +07,2022-02-06 04:50:25 +07,0,0.322,1128333312,24,78,1010,0,0,0.02,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-06 05:00:25 +07,2022-02-06 05:00:25 +07,0,0.607,1134700134,24,77,1010,0,0,0.01,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-06 05:10:25 +07,2022-02-06 05:10:25 +07,0,1.189,1134575616,24,78,1010,0,0,0.02,0,0,0,1,3.9,7.3,0,0,0,0,,,,,
2022-02-06 05:20:25 +07,2022-02-06 05:20:25 +07,0,0.397,1133356646,24,80,1010,0,0,0.02,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 05:30:25 +07,2022-02-06 05:30:25 +07,0,0.336,1133192806,24,81,1010,0,0,0.02,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-06 05:40:25 +07,2022-02-06 05:40:25 +07,0,0.164,0,24,80,1010,0,0,0.03,0,0,0,1,4.3,7.1,0,0,0,0,,,,,
2022-02-06 05:50:25 +07,2022-02-06 05:50:25 +07,0,0.747,1132760269,24,80,1010,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 06:00:25 +07,2022-02-06 06:00:25 +07,0,1.218,1134500250,24,81,1011,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-06 06:10:25 +07,2022-02-06 06:10:25 +07,0,0.523,1133438566,24,83,1011,0,0,0.03,0,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-06 06:20:25 +07,2022-02-06 06:20:25 +07,0,0.25,0,24,85,1011,0,0,0.04,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 06:30:25 +07,2022-02-06 06:30:25 +07,0,0.266,0,23,86,1011,26,0,0.05,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-06 06:40:25 +07,2022-02-06 06:40:25 +07,0,0.99,1134654259,23,86,1011,294,0,0.13,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-06 06:50:25 +07,2022-02-06 06:50:25 +07,0,2.107,1133520486,23,85,1011,1124,0,0.42,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-06 07:00:25 +07,2022-02-06 07:00:25 +07,0,0.2,0,23,85,1012,1918,0,0.9,0.01,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-06 07:10:25 +07,2022-02-06 07:10:25 +07,0,0.245,0,23,81,1012,3141,0,1.52,0.01,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-06 07:20:25 +07,2022-02-06 07:20:25 +07,0,0.29,0,24,78,1012,4078,0,2.3,0.02,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-06 07:30:25 +07,2022-02-06 07:30:25 +07,0,0.134,0,24,78,1012,7434,0,3.27,0.04,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 07:40:25 +07,2022-02-06 07:40:25 +07,0,0.245,0,24,76,1012,9897,0,4.2,0.06,0,0,1,4.4,6.7,0,0,0,0,,,,,
2022-02-06 07:50:25 +07,2022-02-06 07:50:25 +07,0,2.076,1109550694,25,74,1013,12744,0,5.22,0.08,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-06 08:00:25 +07,2022-02-06 08:00:25 +07,0,0.346,1099379507,25,73,1013,15351,0,6.3,0.11,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-06 08:10:25 +07,2022-02-06 08:10:25 +07,0,0.535,1134421606,25,72,1013,17957,0,7.44,0.14,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-06 08:20:25 +07,2022-02-06 08:20:25 +07,0,0.705,1114243072,26,72,1013,19295,0,8.44,0.16,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-06 08:30:25 +07,2022-02-06 08:30:25 +07,0,0.698,1105985536,25,72,1013,25213,0,9.68,0.21,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-06 08:40:25 +07,2022-02-06 08:40:25 +07,0,0.327,1134552678,26,73,1013,31710,0,11.05,0.25,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-06 08:50:25 +07,2022-02-06 08:50:25 +07,0,0.456,1133916979,26,71,1013,38841,0,12.43,0.31,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-06 09:00:25 +07,2022-02-06 09:00:25 +07,0,1.332,1118935450,26,70,1013,40778,0,13.81,0.34,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-06 09:10:25 +07,2022-02-06 09:10:25 +07,0,1.423,1134385562,26,70,1013,32781,0,13.7,0.32,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 09:20:25 +07,2022-02-06 09:20:25 +07,0,0.09,0,27,71,1014,51524,0,16.360001,0.42,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-06 09:30:25 +07,2022-02-06 09:30:25 +07,0,0.111,0,27,68,1014,34753,0,13.6,0.33,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-06 09:40:25 +07,2022-02-06 09:40:25 +07,0,0.346,1131773952,27,68,1014,36396,0,14.72,0.37,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-06 09:50:25 +07,2022-02-06 09:50:25 +07,0,0.552,1134100480,27,69,1014,56995,0,18.73,0.5,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 10:00:25 +07,2022-02-06 10:00:25 +07,0,0.065,0,28,68,1014,49944,0,19.77,0.52,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 10:10:25 +07,2022-02-06 10:10:25 +07,0,0.174,0,29,65,1014,86206,0,26.92,0.77,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-06 10:20:25 +07,2022-02-06 10:20:25 +07,0,0.319,1134149632,29,65,1014,100102,0,31.99,0.95,0,0,1,4.5,6.6,0,0,0,0,,,,,
2022-02-06 10:30:25 +07,2022-02-06 10:30:25 +07,0,1.09,1133569638,30,64,1014,98880,0,32.849998,0.97,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-06 10:40:25 +07,2022-02-06 10:40:25 +07,0,0.188,0,30,63,1014,93150,0,31.73,0.95,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-06 10:50:25 +07,2022-02-06 10:50:25 +07,0,0.964,1106509824,30,63,1014,90410,0,31.42,0.96,0,0,1,4.4,6.8,0,0,0,0,,,,,
2022-02-06 11:00:25 +07,2022-02-06 11:00:25 +07,0,1.479,1105356390,30,64,1014,69579,0,28,0.83,0,0,1,4.1,6.7,0,0,0,0,,,,,
2022-02-06 11:10:25 +07,2022-02-06 11:10:25 +07,0,1.546,1131079270,29,67,1014,70239,0,29.08,0.87,0,0,1,4.6,6.6,0,0,0,0,,,,,
2022-02-06 11:20:25 +07,2022-02-06 11:20:25 +07,0,2.036,1135460352,29,67,1013,103342,0,35.580002,1.09,0,0,1,4.2,6.6,0,0,0,0,,,,,
2022-02-06 11:30:25 +07,2022-02-06 11:30:25 +07,0,0.653,1077936128,30,64,1013,76032,0,31.700001,0.96,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-06 11:40:25 +07,2022-02-06 11:40:25 +07,0,1.824,1125862605,30,64,1013,90936,0,36.080002,1.11,0,0,1,4.4,6.9,0,0,0,0,,,,,
2022-02-06 11:50:25 +07,2022-02-06 11:50:25 +07,0,2.395,1132403098,31,64,1013,122174,0,43.599998,1.32,0,0,1,4.1,7.4,0,0,0,0,,,,,
2022-02-06 12:00:25 +07,2022-02-06 12:00:25 +07,0,1.201,1101738803,30,66,1013,123004,0,45.380001,1.33,0,0,1,4.4,6.8,0,0,0,0,,,,,
2022-02-06 12:10:25 +07,2022-02-06 12:10:25 +07,0,1.391,1134506803,31,64,1012,122700,0,44.16,1.34,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 12:20:25 +07,2022-02-06 12:20:25 +07,0,1.123,1122015642,31,63,1012,121977,0,43.200001,1.29,0,0,1,4.1,6.6,0,0,0,0,,,,,
2022-02-06 12:30:25 +07,2022-02-06 12:30:25 +07,0,0.437,1133776077,31,60,1012,121951,0,40.93,1.28,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-06 12:40:25 +07,2022-02-06 12:40:25 +07,0,0.714,1134503526,32,60,1012,120344,0,42.290001,1.31,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-06 12:50:25 +07,2022-02-06 12:50:25 +07,0,1.316,1116038758,31,60,1012,103431,0,38.860001,1.16,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-06 13:00:25 +07,2022-02-06 13:00:25 +07,0,1.937,1119957811,31,61,1012,126975,0,45.740002,1.34,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-06 13:10:25 +07,2022-02-06 13:10:25 +07,0,1.072,1125941248,31,59,1011,125494,0,46.139999,1.32,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-06 13:20:25 +07,2022-02-06 13:20:25 +07,0,0.425,1101686374,31,61,1011,124414,0,45.849998,1.27,0,0,1,4.4,6,0,0,0,0,,,,,
2022-02-06 13:30:25 +07,2022-02-06 13:30:25 +07,0,2.546,1108790477,32,61,1011,124405,0,45.439999,1.27,0,0,1,3.8,6.1,0,0,0,0,,,,,
2022-02-06 13:40:25 +07,2022-02-06 13:40:25 +07,0,1.999,1106509824,32,60,1011,123504,0,45.299999,1.21,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-06 13:50:25 +07,2022-02-06 13:50:25 +07,0,0.225,0,32,60,1011,103128,0,39.369999,1.08,0,0,1,4.4,7,0,0,0,0,,,,,
2022-02-06 14:00:25 +07,2022-02-06 14:00:25 +07,0,0.957,1130201088,32,59,1010,109242,0,38.610001,1.04,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 14:10:25 +07,2022-02-06 14:10:25 +07,0,0.515,1131020288,32,58,1010,111865,0,38.610001,1.04,0,0,1,3.9,6.8,0,0,0,0,,,,,
2022-02-06 14:20:25 +07,2022-02-06 14:20:25 +07,0,2,1108842906,32,59,1010,60654,0,26.73,0.71,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-06 14:30:25 +07,2022-02-06 14:30:25 +07,0,0.473,1135656960,33,58,1010,103530,0,37.060001,0.97,0,0,1,3.9,6.6,0,0,0,0,,,,,
2022-02-06 14:40:25 +07,2022-02-06 14:40:25 +07,0,0.76,1102577664,32,60,1010,107840,0,37.66,0.95,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 14:50:25 +07,2022-02-06 14:50:25 +07,0,0.311,1128844493,32,59,1010,99103,0,34.869999,0.89,0,0,1,3.7,6.9,0,0,0,0,,,,,
2022-02-06 15:00:25 +07,2022-02-06 15:00:25 +07,0,2.129,1135417754,33,58,1009,92944,0,32.509998,0.79,0,0,1,4,6.3,0,0,0,0,,,,,
2022-02-06 15:10:25 +07,2022-02-06 15:10:25 +07,0,1.62,1127468237,33,57,1009,86634,0,29.92,0.71,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 15:20:25 +07,2022-02-06 15:20:25 +07,0,0.31,1135044198,33,57,1009,82859,0,28.35,0.64,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-06 15:30:25 +07,2022-02-06 15:30:25 +07,0,0.667,1134267597,33,57,1009,78763,0,25.99,0.59,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-06 15:40:25 +07,2022-02-06 15:40:25 +07,0,0.619,1134565786,33,57,1009,75844,0,24.629999,0.54,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-06 15:50:25 +07,2022-02-06 15:50:25 +07,0,0.457,1070386381,32,63,1009,66500,0,21.51,0.45,0,0,1,4.1,7.4,0,0,0,0,,,,,
2022-02-06 16:00:25 +07,2022-02-06 16:00:25 +07,0,1.934,1109681766,32,64,1009,62305,0,19.57,0.4,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 16:10:25 +07,2022-02-06 16:10:25 +07,0,2.231,1124447027,32,64,1009,56450,0,17.35,0.36,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-06 16:20:25 +07,2022-02-06 16:20:25 +07,0,2.484,1134496973,32,65,1009,51131,0,15.44,0.31,0,0,1,4,6.6,0,0,0,0,,,,,
2022-02-06 16:30:25 +07,2022-02-06 16:30:25 +07,0,1.263,1133042074,32,64,1009,47561,0,13.82,0.26,0,0,1,4.3,6.6,0,0,0,0,,,,,
2022-02-06 16:40:25 +07,2022-02-06 16:40:25 +07,0,1.699,1131230003,32,65,1009,41117,0,11.67,0.19,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 16:50:25 +07,2022-02-06 16:50:25 +07,0,1.121,1098593075,32,65,1009,35289,0,9.93,0.16,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-06 17:00:25 +07,2022-02-06 17:00:25 +07,0,0.2,0,32,65,1009,28774,0,8.05,0.13,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 17:10:25 +07,2022-02-06 17:10:25 +07,0,1.179,1134841037,31,66,1009,22419,0,6.43,0.1,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-06 17:20:25 +07,2022-02-06 17:20:25 +07,0,1.31,1133553254,31,67,1009,15904,0,5.03,0.07,0,0,1,4.3,6.6,0,0,0,0,,,,,
2022-02-06 17:30:25 +07,2022-02-06 17:30:25 +07,0,0.333,1134932787,31,69,1009,8728,0,3.75,0.05,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-06 17:40:25 +07,2022-02-06 17:40:25 +07,0,0.868,1131937792,31,69,1009,6997,0,2.78,0.03,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 17:50:25 +07,2022-02-06 17:50:25 +07,0,0.346,1133635174,30,71,1009,5114,0,1.91,0.02,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 18:00:25 +07,2022-02-06 18:00:25 +07,0,0.288,0,30,72,1009,3364,0,1.17,0.01,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-06 18:10:25 +07,2022-02-06 18:10:25 +07,0,0.338,1131957453,29,72,1009,1660,0,0.59,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 18:20:25 +07,2022-02-06 18:20:25 +07,0,0.151,0,29,73,1009,517,0,0.21,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-06 18:30:25 +07,2022-02-06 18:30:25 +07,0,0.418,1132134400,29,74,1009,116,0,0.08,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-06 18:40:25 +07,2022-02-06 18:40:25 +07,0,0.854,1132553830,29,76,1009,0,0,0.05,0,0,0,1,4.1,6.6,0,0,0,0,,,,,
2022-02-06 18:50:25 +07,2022-02-06 18:50:25 +07,0,0.361,1132799590,28,76,1009,0,0,0.04,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-06 19:00:25 +07,2022-02-06 19:00:25 +07,0,0.136,0,28,76,1009,0,0,0.03,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-06 19:10:25 +07,2022-02-06 19:10:25 +07,0,0.128,0,28,77,1010,0,0,0.04,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-06 19:20:25 +07,2022-02-06 19:20:25 +07,0,0.125,0,28,78,1010,0,0,0.04,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-06 19:30:25 +07,2022-02-06 19:30:25 +07,0,0.145,0,28,79,1010,0,0,0.04,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 19:40:25 +07,2022-02-06 19:40:25 +07,0,0.094,0,27,80,1010,0,0,0.04,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 19:50:25 +07,2022-02-06 19:50:25 +07,0,0.225,0,27,80,1010,0,0,0.05,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-06 20:00:25 +07,2022-02-06 20:00:25 +07,0,0.247,0,27,81,1010,0,0,0.05,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-06 20:10:25 +07,2022-02-06 20:10:25 +07,0,0.133,0,27,80,1010,0,0,0.06,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-06 20:20:25 +07,2022-02-06 20:20:25 +07,0,0.196,0,27,82,1011,0,0,0.06,0,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-06 20:30:25 +07,2022-02-06 20:30:25 +07,0,0.245,0,27,82,1011,0,0,0.05,0,0,0,1,3.7,7,0,0,0,0,,,,,
2022-02-06 20:40:25 +07,2022-02-06 20:40:25 +07,0,0.178,0,27,81,1011,0,0,0.06,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 20:50:25 +07,2022-02-06 20:50:25 +07,0,0.077,0,27,82,1011,0,0,0.05,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-06 21:00:25 +07,2022-02-06 21:00:25 +07,0,0.092,0,27,83,1011,0,0,0.05,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-06 21:10:25 +07,2022-02-06 21:10:25 +07,0,0.195,0,27,84,1011,0,0,0.05,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 21:20:25 +07,2022-02-06 21:20:25 +07,0,0.089,0,26,83,1011,0,0,0.05,0,0,0,1,3.8,7.7,0,0,0,0,,,,,
2022-02-06 21:30:25 +07,2022-02-06 21:30:25 +07,0,0.097,0,27,83,1011,0,0,0.06,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-06 21:40:25 +07,2022-02-06 21:40:25 +07,0,0.138,0,27,83,1011,0,0,0.06,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-06 21:50:25 +07,2022-02-06 21:50:25 +07,0,0.067,0,26,84,1011,0,0,0.06,0,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-06 22:00:25 +07,2022-02-06 22:00:25 +07,0,0.146,0,26,84,1011,0,0,0.06,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-06 22:10:25 +07,2022-02-06 22:10:25 +07,0,0.565,1131288986,26,85,1011,0,0,0.06,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-06 22:20:25 +07,2022-02-06 22:20:25 +07,0,0.14,0,26,86,1011,0,0,0.07,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-06 22:30:25 +07,2022-02-06 22:30:25 +07,0,0.206,0,26,87,1011,0,0,0.05,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-06 22:40:25 +07,2022-02-06 22:40:25 +07,0,0.131,0,26,86,1011,0,0,0.05,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-06 22:50:25 +07,2022-02-06 22:50:25 +07,0,0.328,1132160614,26,85,1011,0,0,0.06,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-08 12:50:25 +07,2022-02-08 12:50:25 +07,0,0.181,0,36,58,1010,120853,0,40.720001,1.16,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-08 13:00:25 +07,2022-02-08 13:00:25 +07,0,0.784,1130941645,36,57,1010,121130,0,41.529999,1.17,0,0,1,4.4,6.8,0,0,0,0,,,,,
2022-02-08 13:10:25 +07,2022-02-08 13:10:25 +07,0,0.52,1133336986,36,56,1010,98880,0,38.689999,1.07,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-08 13:20:25 +07,2022-02-08 13:20:25 +07,0,0.158,0,35,57,1009,62323,0,31.18,0.83,0,0,1,4.3,6.7,0,0,0,0,,,,,
2022-02-08 13:30:25 +07,2022-02-08 13:30:25 +07,0,0.168,0,36,55,1009,128975,0,42.25,1.15,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-08 13:40:25 +07,2022-02-08 13:40:25 +07,0,2.164,1134464205,35,56,1009,116132,0,35.869999,0.96,0,0,1,4.4,6.5,0,0,0,0,,,,,
2022-02-08 13:50:25 +07,2022-02-08 13:50:25 +07,0,2.65,1132429312,36,56,1009,114427,0,33.23,0.9,0,0,1,4.1,6.5,0,0,0,0,,,,,
2022-02-08 14:00:25 +07,2022-02-08 14:00:25 +07,0,0.462,1131780506,35,57,1008,65473,0,22.51,0.57,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-08 14:10:25 +07,2022-02-08 14:10:25 +07,0,2.937,1135280128,35,58,1008,53951,0,21.07,0.5,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-08 14:20:25 +07,2022-02-08 14:20:25 +07,0,0.986,1082969293,34,63,1008,62234,0,18.059999,0.45,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-08 14:30:25 +07,2022-02-08 14:30:25 +07,0,0.576,1134932787,34,62,1008,30603,0,12.34,0.3,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-08 14:40:25 +07,2022-02-08 14:40:25 +07,0,0.347,1134598554,33,64,1007,19376,0,9.08,0.21,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-08 14:50:25 +07,2022-02-08 14:50:25 +07,0,1.359,1115724186,33,63,1007,23490,0,11.2,0.27,0,0,1,3.8,6.7,0,0,0,0,,,,,
2022-02-08 15:00:25 +07,2022-02-08 15:00:25 +07,0,1.579,1135791309,33,64,1007,22607,0,9.32,0.22,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-08 15:10:25 +07,2022-02-08 15:10:25 +07,0,0.298,0,33,65,1007,24409,0,10.96,0.25,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-08 15:20:25 +07,2022-02-08 15:20:25 +07,0,1.156,1131905024,34,63,1007,21598,0,11.19,0.25,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-08 15:30:25 +07,2022-02-08 15:30:25 +07,0,0.275,0,34,62,1007,20830,0,10.39,0.22,0,0,1,4.3,6.8,0,0,0,0,,,,,
2022-02-08 15:40:25 +07,2022-02-08 15:40:25 +07,0,0.759,1132665242,34,64,1007,23115,0,11.5,0.24,0,0,1,4.4,6.8,0,0,0,0,,,,,
2022-02-08 15:51:38 +07,2022-02-08 15:51:38 +07,0,1.464,1133405798,34,63,1007,20759,0,10.41,0.2,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-08 16:01:38 +07,2022-02-08 16:01:38 +07,0,1.5,1133323878,33,63,1007,23258,0,10.17,0.19,0,0,1,4.4,6.7,0,0,0,0,,,,,
2022-02-08 16:11:38 +07,2022-02-08 16:11:38 +07,0,0.498,1134044774,34,63,1007,22464,0,9.54,0.17,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-08 16:21:38 +07,2022-02-08 16:21:38 +07,0,2.086,1128667546,34,64,1006,25936,0,8.68,0.16,0,0,1,5.2,6.6,0,0,0,0,,,,,
2022-02-08 16:31:38 +07,2022-02-08 16:31:38 +07,0,0.407,1133494272,34,65,1006,22214,0,8.11,0.14,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-08 16:41:38 +07,2022-02-08 16:41:38 +07,0,0.873,1133150208,34,66,1007,17841,0,6.62,0.11,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-08 16:51:38 +07,2022-02-08 16:51:38 +07,0,0.826,1133887488,34,66,1007,18983,0,5.82,0.09,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-08 17:01:38 +07,2022-02-08 17:01:38 +07,0,0.813,1135129395,33,66,1007,17626,0,5.24,0.08,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-08 17:11:38 +07,2022-02-08 17:11:38 +07,0,2.083,1132389990,33,67,1007,14137,0,4.33,0.06,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-08 17:21:38 +07,2022-02-08 17:21:38 +07,0,0.234,0,33,68,1007,11540,0,3.59,0.05,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-08 17:31:38 +07,2022-02-08 17:31:38 +07,0,1.53,1134506803,33,69,1007,9210,0,2.87,0.04,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-08 17:41:38 +07,2022-02-08 17:41:38 +07,0,0.104,0,33,70,1007,7514,0,2.2,0.03,0,0,1,4,7,0,0,0,0,,,,,
2022-02-08 17:51:38 +07,2022-02-08 17:51:38 +07,0,0.123,0,32,71,1007,5122,0,1.57,0.01,0,0,1,3.8,6.4,0,0,0,0,,,,,
