gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-06-01 18:31:12 +07,2022-06-01 18:31:12 +07,32,1.059,1125338317,32,72,1002,2072,0,0.75,0,0,0,1,4.1,7.1,2.642,172,3.585,165
2022-06-01 18:41:12 +07,2022-06-01 18:41:12 +07,32,0.661,1123365683,32,73,1003,948,0,0.41,0,0,0,1,4.1,7.1,1.16,168,2.272,82
2022-06-01 18:51:12 +07,2022-06-01 18:51:12 +07,32,1.496,1125849498,32,74,1003,271,0,0.2,0,0,0,1,4.1,7.1,3.026,158,5.465,150
2022-06-01 19:01:12 +07,2022-06-01 19:01:12 +07,32,1.082,1126662144,31,74,1003,26,0,0.13,0,0,0,1,4.1,7.1,1.656,191,2.681,131
2022-06-01 19:11:12 +07,2022-06-01 19:11:12 +07,32,1.859,1126917734,31,74,1003,0,0,0.1,0,0,0,1,4.1,7.1,2.765,155,4.618,189
2022-06-01 19:21:12 +07,2022-06-01 19:21:12 +07,32,2.025,1127107789,31,74,1003,0,0,0.1,0,0,0,1,4.1,7.1,3.275,164,5.014,169
2022-06-01 19:31:12 +07,2022-06-01 19:31:12 +07,32,1.848,1126806323,31,74,1003,0,0,0.1,0,0,0,1,4.1,7.1,3.12,169,5.309,169
2022-06-01 19:41:12 +07,2022-06-01 19:41:12 +07,32,1.606,1126301696,31,75,1003,0,0,0.11,0,0,0,1,4.1,7.1,2.59,148,4.346,137
2022-06-01 19:51:12 +07,2022-06-01 19:51:12 +07,32,1.113,1125475942,31,75,1003,0,0,0.09,0,0,0,1,4.1,7.1,1.971,148,3.321,146
2022-06-01 20:01:12 +07,2022-06-01 20:01:12 +07,32,1.175,1126000230,31,75,1004,0,0,0.09,0,0,0,1,4.1,7.1,2.426,141,3.725,142
2022-06-01 20:11:12 +07,2022-06-01 20:11:12 +07,32,1.223,1127258522,31,75,1004,0,0,0.09,0,0,0,1,4.1,7.1,2.682,166,4.417,152
2022-06-01 20:21:12 +07,2022-06-01 20:21:12 +07,32,1.29,1127907328,31,75,1004,0,0,0.09,0,0,0,1,4.1,7.1,2.407,177,3.503,175
2022-06-01 20:31:12 +07,2022-06-01 20:31:12 +07,32,0.972,1126400000,31,75,1004,0,0,0.09,0,0,0,1,4.1,7.1,1.929,184,3.287,185
2022-06-01 20:41:12 +07,2022-06-01 20:41:12 +07,32,1.451,1127599309,31,76,1004,0,0,0.1,0,0,0,1,4.1,7.1,2.136,186,3.823,177
2022-06-01 20:51:12 +07,2022-06-01 20:51:12 +07,32,1.401,1127002931,30,76,1004,0,0,0.11,0,0,0,1,4.1,7.1,2.339,171,3.955,167
2022-06-01 21:01:12 +07,2022-06-01 21:01:12 +07,32,1.317,1126884966,30,76,1004,0,0,0.11,0,0,0,1,4.1,7.1,2.513,177,3.315,163
2022-06-01 21:11:12 +07,2022-06-01 21:11:12 +07,32,0.61,1127238861,30,76,1004,0,0,0.11,0,0,0,1,4.1,7.1,1.382,165,2.417,163
2022-06-01 21:21:12 +07,2022-06-01 21:21:12 +07,32,0.496,1127632077,30,77,1005,0,0,0.11,0,0,0,1,4.1,7.1,1.372,168,2.2,168
2022-06-01 21:31:12 +07,2022-06-01 21:31:12 +07,32,0.634,1128969011,30,77,1005,0,0,0.11,0,0,0,1,4.1,7.1,1.198,223,2.285,213
2022-06-01 21:41:12 +07,2022-06-01 21:41:12 +07,32,0.655,1126498304,30,77,1005,0,0,0.11,0,0,0,1,4.1,7.1,1.493,162,2.419,153
2022-06-01 21:51:12 +07,2022-06-01 21:51:12 +07,32,0.655,1127166771,30,78,1005,0,0,0.1,0,0,0,1,4.1,7.1,1.186,180,1.93,198
2022-06-01 22:01:12 +07,2022-06-01 22:01:12 +07,32,0.552,1127035699,30,78,1005,0,0,0.09,0,0,0,1,4.1,7.1,0.975,190,1.581,171
2022-06-01 22:11:12 +07,2022-06-01 22:11:12 +07,32,0.514,1125947802,30,79,1005,0,0,0.1,0,0,0,1,4.1,7.1,0.977,176,1.92,179
2022-06-01 22:21:12 +07,2022-06-01 22:21:12 +07,32,0.541,1126360678,30,79,1005,0,0,0.09,0,0,0,1,4.1,7.1,1.121,193,1.727,184
2022-06-01 22:31:12 +07,2022-06-01 22:31:12 +07,32,0.643,1126603162,30,79,1005,0,0,0.09,0,0,0,1,4.1,7.1,1.241,200,1.889,219
2022-06-01 22:41:12 +07,2022-06-01 22:41:12 +07,32,0.543,1125292442,30,80,1006,0,0,0.1,0,0,0,1,4.1,7.1,1.11,155,2.184,159
2022-06-01 22:51:12 +07,2022-06-01 22:51:12 +07,32,0.746,1125607014,30,80,1005,0,0,0.09,0,0,0,1,4.1,7.1,1.484,163,2.326,189
2022-06-01 23:01:12 +07,2022-06-01 23:01:12 +07,32,0.64,1125489050,30,80,1006,0,0,0.09,0,0,0,1,4.1,7.1,1.092,162,2.76,175
2022-06-01 23:11:12 +07,2022-06-01 23:11:12 +07,32,0.748,1126825984,30,79,1005,0,0,0.09,0,0,0,1,4.1,7.1,1.562,173,3.797,174
2022-06-01 23:21:12 +07,2022-06-01 23:21:12 +07,32,0.721,1126282035,30,79,1006,0,0,0.09,0,0,0,1,4.1,7.1,1.663,183,2.622,196
2022-06-01 23:31:12 +07,2022-06-01 23:31:12 +07,32,0.449,1124945101,30,80,1006,0,0,0.09,0,0,0,1,4.1,7.1,0.73,148,1.453,173
2022-06-01 23:41:12 +07,2022-06-01 23:41:12 +07,32,0.461,1127520666,30,80,1006,0,0,0.09,0,0,0,1,4.1,7.1,0.822,180,1.459,203
2022-06-01 23:51:12 +07,2022-06-01 23:51:12 +07,32,0.593,1127114342,30,81,1006,0,0,0.08,0,0,0,1,4.1,7.1,0.845,188,1.755,208
2022-06-02 00:01:12 +07,2022-06-02 00:01:12 +07,32,0.42,1123667149,29,81,1006,0,0,0.08,0,0,0,1,4,7.1,0.699,207,1.199,172
2022-06-02 00:11:12 +07,2022-06-02 00:11:12 +07,32,0.46,1123745792,29,82,1006,0,0,0.08,0,0,0,1,4.1,7.1,0.554,122,0.922,219
2022-06-02 00:21:12 +07,2022-06-02 00:21:12 +07,32,0.459,1123300147,29,82,1005,0,0,0.08,0,0,0,1,4.1,7.1,0.622,113,0.851,121
