gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-01-01 14:56:22 +07,2023-01-01 14:56:21 +07,32,1.884,357.399994,29,43,1012,82330,0,2.42,0,0,0,1,3.8,7.4,2.958,28,4.47,28
2023-01-01 15:06:22 +07,2023-01-01 15:06:21 +07,32,2.008,47.400002,29,43,1012,77148,0,1.79,0,0,0,1,3.8,7.4,3.32,49,5.558,48
2023-01-01 15:16:22 +07,2023-01-01 15:16:22 +07,32,2.162,50.299999,29,42,1011,72138,0,1.25,0,0,0,1,3.8,7.4,3.55,69,5.29,52
2023-01-01 15:26:22 +07,2023-01-01 15:26:21 +07,32,1.241,55,29,41,1011,61046,0,1.06,0,0,0,1,3.8,7.4,2.449,57,3.33,51
2023-01-01 15:36:22 +07,2023-01-01 15:36:21 +07,32,1.768,53.099998,29,41,1011,60933,0,1.04,0,0,0,1,3.8,7.4,2.958,54,5.041,64
2023-01-01 15:46:22 +07,2023-01-01 15:46:22 +07,32,1.78,47.599998,29,41,1011,49402,0,0.84,0,0,0,1,3.8,7.4,2.819,69,3.744,37
2023-01-01 15:56:22 +07,2023-01-01 15:56:22 +07,32,1.373,343.600006,29,42,1011,47807,0,0.78,0,0,0,1,3.9,7.5,2.409,322,3.606,308
2023-01-01 16:06:22 +07,2023-01-01 16:06:21 +07,32,1.482,316.5,29,42,1011,43778,0,0.72,0,0,0,1,3.9,7.5,2.438,321,3.968,297
2023-01-01 16:16:22 +07,2023-01-01 16:16:22 +07,32,1.33,344.799988,29,41,1011,42675,0,0.65,0,0,0,1,3.9,7.5,2.415,298,4.253,293
2023-01-01 16:26:22 +07,2023-01-01 16:26:21 +07,32,1.651,49,29,40,1011,34142,0,0.57,0,0,0,1,3.9,7.5,2.83,66,4.074,64
2023-01-01 16:36:22 +07,2023-01-01 16:36:22 +07,32,1.281,354.100006,29,41,1011,33371,0,0.54,0,0,0,1,3.9,7.5,2.86,351,4.047,35
2023-01-01 16:46:22 +07,2023-01-01 16:46:21 +07,32,1.319,337.700012,29,42,1011,26894,0,0.44,0,0,0,1,3.9,7.5,2.249,317,3.73,295
2023-01-01 16:56:22 +07,2023-01-01 16:56:21 +07,32,1.158,8,29,42,1011,18504,0,0.34,0,0,0,1,3.9,7.5,2.038,321,3.87,27
2023-01-01 17:06:22 +07,2023-01-01 17:06:21 +07,32,1.044,351.299988,29,43,1011,11750,0,0.26,0,0,0,1,4,7.5,2.181,316,3.409,340
2023-01-01 17:16:22 +07,2023-01-01 17:16:21 +07,32,1.314,23,28,45,1011,6427,0,0.21,0,0,0,1,4,7.6,1.995,17,3.777,330
2023-01-01 17:26:22 +07,2023-01-01 17:26:22 +07,32,1.229,358.299988,28,46,1011,5164,0,0.16,0,0,0,1,4,7.6,2.186,1,3.853,29
