gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-10-01 14:37:05 +07,2022-10-01 14:37:04 +07,32,1.184,229.5,33,63,1004,50493,0,1.39,0,0,0,1,4,7,2.135,221,3.447,204
2022-10-01 14:47:05 +07,2022-10-01 14:47:04 +07,32,1.222,261.5,33,62,1004,75849,0,1.75,0,0,0,1,4,7,1.737,268,3.371,257
2022-10-01 14:57:05 +07,2022-10-01 14:57:04 +07,32,0.799,231.300003,34,61,1004,66898,0,1.45,0,0,0,1,4,7,1.46,220,2.784,244
2022-10-01 15:07:05 +07,2022-10-01 15:07:04 +07,32,1.454,218.699997,34,60,1004,96186,0,2.02,0,0,0,1,3.9,7,2.218,197,3.771,226
2022-10-01 15:17:05 +07,2022-10-01 15:17:04 +07,32,1.572,201.600006,34,61,1003,52978,0,1.33,0,0,0,1,4,7,2.231,224,3.612,209
2022-10-01 15:27:05 +07,2022-10-01 15:27:04 +07,32,1.48,200.100006,33,64,1003,40342,0,1.06,0,0,0,1,4,7,2.173,198,3.054,209
2022-10-01 15:37:05 +07,2022-10-01 15:37:04 +07,32,1.276,197.100006,33,63,1004,79949,0,1.63,0,0,0,1,3.9,7,2.35,233,4.779,247
2022-10-01 15:47:05 +07,2022-10-01 15:47:04 +07,32,0.886,227.5,34,62,1004,37788,0,0.94,0,0,0,1,4,6.9,2.236,240,2.471,192
2022-10-01 15:57:05 +07,2022-10-01 15:57:04 +07,32,1.222,210.100006,33,65,1004,20982,0,0.58,0,0,0,1,4.1,7.1,2.167,211,3.123,241
2022-10-01 16:07:05 +07,2022-10-01 16:07:04 +07,32,1.025,205.199997,32,67,1003,14318,0,0.5,0,0,0,1,4.1,7.1,2.043,202,2.652,186
2022-10-01 16:17:05 +07,2022-10-01 16:17:04 +07,32,1.534,209.899994,32,69,1003,13519,0,0.49,0,0,0,1,4.1,7.1,2.669,193,4.627,239
2022-10-01 16:27:05 +07,2022-10-01 16:27:04 +07,32,1.607,223.300003,31,70,1003,44982,0,0.82,0,0,0,1,4,7,2.109,233,4.309,253
2022-10-01 16:37:05 +07,2022-10-01 16:37:04 +07,32,0.786,231.899994,32,66,1003,55273,0,0.91,0,0,0,1,3.9,7,2.553,245,4.11,252
2022-10-01 16:47:05 +07,2022-10-01 16:47:04 +07,32,0.778,268.600006,33,63,1003,48484,0,0.73,0,0,0,1,4,7,1.386,266,2.729,244
2022-10-01 16:57:05 +07,2022-10-01 16:57:04 +07,32,0.637,212,34,63,1003,44853,0,0.62,0,0,0,1,4,7,1.366,278,2.156,203
2022-10-01 17:07:05 +07,2022-10-01 17:07:05 +07,32,0.629,218.199997,34,63,1004,37353,0,0.43,0,0,0,1,4,7,1.428,227,2.825,150
2022-10-01 17:17:05 +07,2022-10-01 17:17:04 +07,32,1.014,177.600006,33,64,1004,22640,0,0.26,0,0,0,1,4,7,1.833,173,2.642,169
