gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-02-01 17:06:22 +07,2023-02-01 17:06:21 +07,32,0.483,292.600006,33,39,1006,19234,0,0.26,0,0,0,1,3.9,7.4,1.194,273,2.354,277
2023-02-01 17:16:22 +07,2023-02-01 17:16:21 +07,32,0.253,0,33,40,1006,14663,0,0.21,0,0,0,1,3.9,7.4,0.47,309,0.985,276
2023-02-01 17:26:22 +07,2023-02-01 17:26:22 +07,32,0.203,0,33,40,1006,10182,0,0.17,0,0,0,1,3.9,7.5,0.49,317,0.985,315
2023-02-01 17:36:22 +07,2023-02-01 17:36:21 +07,32,0.155,0,32,42,1006,6998,0,0.13,0,0,0,1,3.9,7.5,0.377,328,1.009,322
2023-02-01 17:46:22 +07,2023-02-01 17:46:21 +07,32,0.238,0,31,44,1006,5300,0,0.1,0,0,0,1,3.9,7.5,0.641,303,1.151,311
2023-02-01 17:56:22 +07,2023-02-01 17:56:21 +07,32,0.26,0,31,46,1006,3512,0,0.07,0,0,0,1,3.9,7.6,0.477,271,0.843,275
2023-02-01 18:06:22 +07,2023-02-01 18:06:22 +07,32,0.309,295.899994,30,47,1006,2028,0,0.04,0,0,0,1,3.9,7.6,0.686,305,1.139,322
2023-02-01 18:16:22 +07,2023-02-01 18:16:21 +07,32,0.212,0,30,48,1006,893,0,0.02,0,0,0,1,3.9,7.6,0.512,309,1.062,317
2023-02-01 18:26:22 +07,2023-02-01 18:26:21 +07,32,0.11,0,29,49,1006,248,0,0.01,0,0,0,1,3.9,7.6,0.213,0,0.541,300
2023-02-01 18:36:22 +07,2023-02-01 18:36:21 +07,32,0.109,0,29,50,1006,65,0,0.01,0,0,0,1,3.9,7.6,0.224,0,0.609,316
2023-02-01 18:46:22 +07,2023-02-01 18:46:22 +07,32,0.092,0,28,51,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.256,0,0.46,318
2023-02-01 18:56:22 +07,2023-02-01 18:56:22 +07,32,0.071,0,28,52,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.155,0,0.549,321
2023-02-01 19:06:22 +07,2023-02-01 19:06:21 +07,32,0.101,0,28,53,1006,0,0,0.01,0,0,0,1,3.9,7.6,0.196,0,0.386,302
2023-02-01 19:16:22 +07,2023-02-01 19:16:22 +07,32,0.109,0,27,54,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.2,0,0.598,331
2023-02-01 19:26:22 +07,2023-02-01 19:26:21 +07,32,0.105,0,27,55,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.161,0,0.403,334
2023-02-01 19:36:22 +07,2023-02-01 19:36:21 +07,32,0.123,0,27,56,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.183,0,0.6,322
2023-02-01 19:46:22 +07,2023-02-01 19:46:22 +07,32,0.202,0,27,58,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.384,80,0.52,79
2023-02-01 19:56:22 +07,2023-02-01 19:56:21 +07,32,0.165,0,27,59,1007,0,0,0.01,0,0,0,1,3.9,7.6,0.376,82,0.418,89
2023-02-01 20:06:22 +07,2023-02-01 20:06:22 +07,32,0.17,0,26,60,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.205,0,0.249,0
2023-02-01 20:16:22 +07,2023-02-01 20:16:21 +07,32,0.203,0,26,61,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.221,0,0.29,0
2023-02-01 20:26:22 +07,2023-02-01 20:26:21 +07,32,0.229,0,26,62,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.275,0,0.372,64
2023-02-01 20:36:22 +07,2023-02-01 20:36:22 +07,32,0.26,0,26,62,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.322,69,0.38,65
2023-02-01 20:46:22 +07,2023-02-01 20:46:21 +07,32,0.158,0,26,63,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.249,0,0.278,0
2023-02-01 20:56:22 +07,2023-02-01 20:56:21 +07,32,0.251,0,26,63,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.313,76,0.376,71
2023-02-01 21:06:22 +07,2023-02-01 21:06:21 +07,32,0.3,79.400002,25,64,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.33,76,0.382,75
2023-02-01 21:16:22 +07,2023-02-01 21:16:22 +07,32,0.25,0,25,65,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.391,77,0.446,76
2023-02-01 21:26:22 +07,2023-02-01 21:26:22 +07,32,0.353,79.599998,25,65,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.39,81,0.442,80
2023-02-01 21:36:22 +07,2023-02-01 21:36:21 +07,32,0.411,78.599998,25,67,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.478,77,0.59,76
2023-02-01 21:46:22 +07,2023-02-01 21:46:22 +07,32,0.285,0,25,66,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.431,292,0.906,272
2023-02-01 21:56:22 +07,2023-02-01 21:56:22 +07,32,0.358,82.900002,25,66,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.424,88,0.479,92
